source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0071375,cellular response to peptide hormone stimulus,4.9084336113389596e-05,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a peptide hormone stimulus. A peptide hormone is any of a class of peptides that are secreted into the blood stream and have endocrine functions in living animals."" [GOC:mah]",351,959,37,20972,0.03858185610010428,0.10541310541310542,query_1,"['GO:0032870', 'GO:0043434', 'GO:1901699', 'GO:1901701']"
GO:BP,GO:0044057,regulation of system process,4.966315551457124e-05,True,"""Any process that modulates the frequency, rate or extent of a system process, a multicellular organismal process carried out by any of the organs or tissues in an organ system."" [GOC:jl]",543,959,50,20972,0.05213764337851929,0.09208103130755065,query_1,"['GO:0003008', 'GO:0051239']"
GO:BP,GO:0002697,regulation of immune effector process,5.238528169421027e-05,True,"""Any process that modulates the frequency, rate, or extent of an immune effector process."" [GOC:add]",395,959,40,20972,0.04171011470281543,0.10126582278481013,query_1,"['GO:0002252', 'GO:0002682']"
GO:BP,GO:0035567,non-canonical Wnt signaling pathway,5.2550356478870806e-05,True,"""A type of Wnt signaling pathway in which Wnt binding to its receptor on the surface of a target cell results in the by propagation of the molecular signals via effectors other than beta-catenin."" [PMID:37804416]",69,959,14,20972,0.014598540145985401,0.2028985507246377,query_1,['GO:0016055']
GO:BP,GO:0032147,activation of protein kinase activity,5.295073569568895e-05,True,"""Any process that initiates the activity of an inactive protein kinase."" [GOC:mah]",51,959,12,20972,0.01251303441084463,0.23529411764705882,query_1,['GO:0045860']
GO:BP,GO:0045668,negative regulation of osteoblast differentiation,5.295073569568895e-05,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of osteoblast differentiation."" [GOC:go_curators]",51,959,12,20972,0.01251303441084463,0.23529411764705882,query_1,"['GO:0001649', 'GO:0045596', 'GO:0045667']"
GO:BP,GO:0008610,lipid biosynthetic process,5.299565389218039e-05,True,"""The chemical reactions and pathways resulting in the formation of lipids, compounds soluble in an organic solvent but not, or sparingly, in an aqueous solvent."" [GOC:go_curators]",717,959,61,20972,0.06360792492179354,0.08507670850767085,query_1,"['GO:0006629', 'GO:0009058']"
GO:BP,GO:0032944,regulation of mononuclear cell proliferation,5.299565389218039e-05,True,"""Any process that modulates the frequency, rate or extent of mononuclear cell proliferation."" [GOC:add]",243,959,29,20972,0.03023983315954119,0.11934156378600823,query_1,"['GO:0032943', 'GO:0070663']"
GO:BP,GO:0007088,regulation of mitotic nuclear division,5.3966998425975784e-05,True,"""Any process that modulates the frequency, rate or extent of mitosis."" [GOC:go_curators]",121,959,19,20972,0.01981230448383733,0.15702479338842976,query_1,"['GO:0007346', 'GO:0010564', 'GO:0051783', 'GO:0140014']"
GO:BP,GO:0090092,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,5.438021547309737e-05,True,"""Any process that modulates the rate, frequency, or extent of the series of molecular signals generated as a consequence of a transmembrane receptor serine/threonine kinase binding to its physiological ligand."" [GOC:dph, GOC:tb]",270,959,31,20972,0.03232533889468196,0.11481481481481481,query_1,"['GO:0007178', 'GO:0009966']"
GO:BP,GO:0030500,regulation of bone mineralization,5.452847486924155e-05,True,"""Any process that modulates the frequency, rate or extent of bone mineralization."" [GOC:go_curators]",79,959,15,20972,0.01564129301355579,0.189873417721519,query_1,"['GO:0030278', 'GO:0030282', 'GO:0070167']"
GO:BP,GO:0048598,embryonic morphogenesis,5.4937433607090154e-05,True,"""The process in which anatomical structures are generated and organized during the embryonic phase. The embryonic phase begins with zygote formation. The end of the embryonic phase is organism-specific. For example, it would be at birth for mammals, larval hatching for insects and seed dormancy in plants."" [GOC:jid, GOC:mtg_sensu]",623,959,55,20972,0.05735140771637122,0.08828250401284109,query_1,"['GO:0009653', 'GO:0009790']"
GO:BP,GO:0098739,import across plasma membrane,5.551232035460636e-05,True,"""The directed movement of some substance from outside of a cell, across the plasma membrane and into the cytosol."" [GOC:dos]",257,959,30,20972,0.03128258602711158,0.11673151750972763,query_1,"['GO:0055085', 'GO:0098657']"
GO:BP,GO:0045598,regulation of fat cell differentiation,5.8134837167676405e-05,True,"""Any process that modulates the frequency, rate or extent of adipocyte differentiation."" [GOC:go_curators]",133,959,20,20972,0.020855057351407715,0.15037593984962405,query_1,"['GO:0045444', 'GO:0045595']"
GO:BP,GO:0090068,positive regulation of cell cycle process,6.472333343014906e-05,True,"""Any process that increases the rate, frequency or extent of a cellular process that is involved in the progression of biochemical and morphological phases and events that occur in a cell during successive cell replication or nuclear replication events."" [GOC:dph, GOC:tb]",259,959,30,20972,0.03128258602711158,0.11583011583011583,query_1,"['GO:0010564', 'GO:0022402', 'GO:0045787']"
GO:BP,GO:0048009,insulin-like growth factor receptor signaling pathway,6.707807140154021e-05,True,"""The series of molecular signals initiated by a ligand binding to an insulin-like growth factor receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:ceb]",101,959,17,20972,0.017726798748696558,0.16831683168316833,query_1,['GO:0007169']
GO:BP,GO:0002521,leukocyte differentiation,6.883632126518641e-05,True,"""The process in which a relatively unspecialized hemopoietic precursor cell acquires the specialized features of a leukocyte. A leukocyte is an achromatic cell of the myeloid or lymphoid lineages capable of ameboid movement, found in blood or other tissue."" [CL:0000738, GOC:add, PMID:16551264]",628,959,55,20972,0.05735140771637122,0.0875796178343949,query_1,"['GO:0030097', 'GO:0030154']"
GO:BP,GO:0034694,response to prostaglandin,7.036812166788807e-05,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a prostagladin stimulus."" [GOC:BHF, GOC:vk]",36,959,10,20972,0.010427528675703858,0.2777777777777778,query_1,"['GO:0009725', 'GO:0033993']"
GO:BP,GO:0071379,cellular response to prostaglandin stimulus,7.17706947886009e-05,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a prostagladin stimulus."" [GOC:mah]",22,959,8,20972,0.008342022940563087,0.36363636363636365,query_1,"['GO:0032870', 'GO:0034694', 'GO:0071396']"
GO:BP,GO:0042487,regulation of odontogenesis of dentin-containing tooth,7.295352144928583e-05,True,"""Any process that modulates the frequency, rate or extent of the formation and development of teeth, the hard, bony appendages which are borne on the jaws, or on other bones in the walls of the mouth or pharynx of most vertebrates."" [GOC:jl, GOC:mtg_sensu, PMID:15355794]",11,959,6,20972,0.006256517205422315,0.5454545454545454,query_1,"['GO:0042475', 'GO:0042481']"
GO:BP,GO:0048608,reproductive structure development,7.496597871872083e-05,True,"""The reproductive developmental process whose specific outcome is the progression of somatic structures that will be used in the process of creating new individuals from one or more parents, from their formation to the mature structures."" [GOC:dph, GOC:isa_complete, GOC:jid]",302,959,33,20972,0.03441084462982273,0.10927152317880795,query_1,"['GO:0003006', 'GO:0048856', 'GO:0061458']"
GO:BP,GO:0051129,negative regulation of cellular component organization,7.97061017221013e-05,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope."" [GOC:ai]",695,959,59,20972,0.061522419186652764,0.08489208633093526,query_1,"['GO:0016043', 'GO:0048523', 'GO:0051128']"
GO:BP,GO:0032602,chemokine production,8.185984213327997e-05,True,"""The appearance of a chemokine due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. All chemokines possess a number of conserved cysteine residues involved in intramolecular disulfide bond formation. Some chemokines are considered pro-inflammatory and can be induced during an immune response to recruit cells of the immune system to a site of infection, while others are considered homeostatic and are involved in controlling the migration of cells during normal processes of tissue maintenance or development. Chemokines are found in all vertebrates, some viruses and some bacteria."" [GOC:BHF, GOC:rl, ISBN:0198506732, PMID:12183377, Wikipedia:Chemokine]",92,959,16,20972,0.016684045881126174,0.17391304347826086,query_1,['GO:0001816']
GO:BP,GO:0032642,regulation of chemokine production,8.185984213327997e-05,True,"""Any process that modulates the frequency, rate, or extent of chemokine production."" [GOC:mah]",92,959,16,20972,0.016684045881126174,0.17391304347826086,query_1,"['GO:0001817', 'GO:0032602']"
GO:BP,GO:0006082,organic acid metabolic process,8.244506102857273e-05,True,"""The chemical reactions and pathways involving organic acids, any acidic compound containing carbon in covalent linkage."" [ISBN:0198506732]",892,959,71,20972,0.0740354535974974,0.0795964125560538,query_1,['GO:0044281']
GO:BP,GO:0050000,chromosome localization,8.432476919877222e-05,True,"""Any process in which a chromosome is transported to, or maintained in, a specific location."" [GOC:ai]",125,959,19,20972,0.01981230448383733,0.152,query_1,['GO:0051640']
GO:BP,GO:0000278,mitotic cell cycle,8.523357891041123e-05,True,"""Progression through the phases of the mitotic cell cycle, the most common eukaryotic cell cycle, which canonically comprises four successive phases called G1, S, G2, and M and includes replication of the genome and the subsequent segregation of chromosomes into daughter cells. In some variant cell cycles nuclear replication or nuclear division may not be followed by cell division, or G1 and G2 phases may be absent."" [GOC:mah, ISBN:0815316194]",893,959,71,20972,0.0740354535974974,0.07950727883538634,query_1,['GO:0007049']
GO:BP,GO:0034308,primary alcohol metabolic process,8.547468140825155e-05,True,"""The chemical reactions and pathways involving primary alcohols. A primary alcohol is any alcohol in which a hydroxy group, -OH, is attached to a saturated carbon atom which has either three hydrogen atoms attached to it or only one other carbon atom and two hydrogen atoms attached to it."" [GOC:mah]",103,959,17,20972,0.017726798748696558,0.1650485436893204,query_1,['GO:0006066']
GO:BP,GO:0030323,respiratory tube development,8.902292662965813e-05,True,"""The process whose specific outcome is the progression of the respiratory tube over time, from its formation to the mature structure. The respiratory tube is assumed to mean any tube in the respiratory tract."" [GOC:jid]",198,959,25,20972,0.026068821689259645,0.12626262626262627,query_1,"['GO:0035295', 'GO:0048513']"
GO:BP,GO:0006898,receptor-mediated endocytosis,9.15483404300637e-05,True,"""An endocytosis process in which cell surface receptors ensure specificity of transport. A specific receptor on the cell surface binds tightly to the extracellular macromolecule (the ligand) that it recognizes; the plasma-membrane region containing the receptor-ligand complex then undergoes endocytosis, forming a transport vesicle containing the receptor-ligand complex and excluding most other plasma-membrane proteins. Receptor-mediated endocytosis generally occurs via clathrin-coated pits and vesicles."" [GOC:mah, ISBN:0716731363]",264,959,30,20972,0.03128258602711158,0.11363636363636363,query_1,['GO:0006897']
GO:BP,GO:0008608,attachment of spindle microtubules to kinetochore,9.375077667127275e-05,True,"""The process in which spindle microtubules become physically associated with the proteins making up the kinetochore complex."" [GOC:vw, PMID:10322137]",54,959,12,20972,0.01251303441084463,0.2222222222222222,query_1,"['GO:0022402', 'GO:0051310']"
GO:BP,GO:0061458,reproductive system development,9.652285094501314e-05,True,"""The progression of the reproductive system over time from its formation to the mature structure. The reproductive system consists of the organs that function in reproduction."" [GOC:dph]",306,959,33,20972,0.03441084462982273,0.10784313725490197,query_1,['GO:0048731']
GO:BP,GO:0010810,regulation of cell-substrate adhesion,9.78552167534672e-05,True,"""Any process that modulates the frequency, rate or extent of cell-substrate adhesion. Cell-substrate adhesion is the attachment of a cell to the underlying substrate via adhesion molecules."" [GOC:dph, GOC:pf, GOC:tb]",212,959,26,20972,0.027111574556830033,0.12264150943396226,query_1,"['GO:0030155', 'GO:0031589']"
