source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0071456,cellular response to hypoxia,0.0007081526841960995,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating lowered oxygen tension. Hypoxia, defined as a decline in O2 levels below normoxic levels of 20.8 - 20.95%, results in metabolic adaptation at both the cellular and organismal level."" [GOC:mah]",135,520,13,20972,0.025,0.0962962962962963,query_1,"['GO:0001666', 'GO:0033554', 'GO:0036294']"
GO:BP,GO:0072659,protein localization to plasma membrane,0.0007388566502690441,True,"""A process in which a protein is transported to, or maintained in, a specific location in the plasma membrane."" [GOC:mah]",286,520,20,20972,0.038461538461538464,0.06993006993006994,query_1,"['GO:0072657', 'GO:1990778']"
GO:BP,GO:0035987,endodermal cell differentiation,0.0007388566502690441,True,"""The process in which a relatively unspecialized cell acquires the specialized features of an endoderm cell, a cell of the inner of the three germ layers of the embryo."" [CL:0000223, GOC:yaf, PMID:17624332]",51,520,8,20972,0.015384615384615385,0.1568627450980392,query_1,"['GO:0001706', 'GO:0030154']"
GO:BP,GO:0050926,regulation of positive chemotaxis,0.0007430052955547593,True,"""Any process that modulates the frequency, rate or extent of the directed movement of a motile cell or organism towards a higher concentration in a concentration gradient of a specific chemical."" [GOC:ai]",26,520,6,20972,0.011538461538461539,0.23076923076923078,query_1,"['GO:0050918', 'GO:0050920']"
GO:BP,GO:0061333,renal tubule morphogenesis,0.0007541329311566886,True,"""The process in which the renal tubule is generated by specification of cell fate, through the maintenance of cell polarity, regulated cell proliferation and morphogenetic cell rearrangements, shape changes and growth. A renal tubule is a tube that filters, re-absorbs and secretes substances to rid an organism of waste and to play a role in fluid homeostasis."" [GOC:dph, GOC:mtg_kidney_jan10]",82,520,10,20972,0.019230769230769232,0.12195121951219512,query_1,"['GO:0060562', 'GO:0061326']"
GO:BP,GO:0014909,smooth muscle cell migration,0.0007541329311566886,True,"""The orderly movement of a smooth muscle cell from one site to another, often during the development of a multicellular organism."" [CL:0000192, GOC:mtg_muscle]",66,520,9,20972,0.01730769230769231,0.13636363636363635,query_1,['GO:0014812']
GO:BP,GO:0007229,integrin-mediated signaling pathway,0.0008077469792838644,True,"""The series of molecular signals initiated by an extracellular ligand binding to an integrin on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:mah, GOC:signaling]",118,520,12,20972,0.023076923076923078,0.1016949152542373,query_1,['GO:0007166']
GO:BP,GO:0072523,purine-containing compound catabolic process,0.0008189724867002086,True,"""The chemical reactions and pathways resulting in the breakdown of a purine-containing compound, i.e. any compound that contains purine or a formal derivative thereof."" [GOC:mah]",157,520,14,20972,0.026923076923076925,0.08917197452229299,query_1,"['GO:0009056', 'GO:0072521']"
GO:BP,GO:0048771,tissue remodeling,0.0008440121045148255,True,"""The reorganization or renovation of existing tissues. This process can either change the characteristics of a tissue such as in blood vessel remodeling, or result in the dynamic equilibrium of a tissue such as in bone remodeling."" [GOC:ebc]",178,520,15,20972,0.028846153846153848,0.08426966292134831,query_1,['GO:0032501']
GO:BP,GO:0007517,muscle organ development,0.0008596766149319891,True,"""The process whose specific outcome is the progression of the muscle over time, from its formation to the mature structure. The muscle is an organ consisting of a tissue made up of various elongated cells that are specialized to contract and thus to produce movement and mechanical work."" [GOC:jid, ISBN:0198506732]",362,520,23,20972,0.04423076923076923,0.06353591160220995,query_1,"['GO:0048513', 'GO:0061061']"
GO:BP,GO:0009261,ribonucleotide catabolic process,0.0008596766149319891,True,"""The chemical reactions and pathways resulting in the breakdown of a ribonucleotide, a compound consisting of ribonucleoside (a base linked to a ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."" [GOC:go_curators, ISBN:0198506732]",138,520,13,20972,0.025,0.09420289855072464,query_1,"['GO:0009166', 'GO:0009259', 'GO:1901136']"
GO:BP,GO:0023061,signal release,0.0008721704835318011,True,"""The process in which a signal is secreted or discharged into the extracellular medium from a cellular source."" [GOC:mtg_signal]",490,520,28,20972,0.05384615384615385,0.05714285714285714,query_1,"['GO:0007267', 'GO:0032940']"
GO:BP,GO:0034109,homotypic cell-cell adhesion,0.0008778452621945106,True,"""The attachment of a cell to a second cell of the identical type via adhesion molecules."" [GOC:add]",101,520,11,20972,0.021153846153846155,0.10891089108910891,query_1,['GO:0098609']
GO:BP,GO:0030388,"fructose 1,6-bisphosphate metabolic process",0.0008957588202047447,True,"""The chemical reactions and pathways involving fructose 1,6-bisphosphate, also known as FBP. The D enantiomer is a metabolic intermediate in glycolysis and gluconeogenesis."" [ISBN:0198506732]",9,520,4,20972,0.007692307692307693,0.4444444444444444,query_1,"['GO:0006796', 'GO:0019637', 'GO:1901135']"
GO:BP,GO:0061448,connective tissue development,0.0009002781663842292,True,"""The progression of a connective tissue over time, from its formation to the mature structure."" [GOC:BHF]",291,520,20,20972,0.038461538461538464,0.06872852233676977,query_1,['GO:0009888']
GO:BP,GO:0017015,regulation of transforming growth factor beta receptor signaling pathway,0.0009104090862261872,True,"""Any process that modulates the frequency, rate or extent of activity of any TGF-beta receptor signaling pathway."" [GOC:mah]",139,520,13,20972,0.025,0.09352517985611511,query_1,"['GO:0007179', 'GO:0090092', 'GO:1903844']"
GO:BP,GO:0045861,negative regulation of proteolysis,0.0009192028177656453,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the hydrolysis of a peptide bond or bonds within a protein."" [GOC:go_curators]",68,520,9,20972,0.01730769230769231,0.1323529411764706,query_1,"['GO:0006508', 'GO:0030162', 'GO:0051248']"
GO:BP,GO:0001952,regulation of cell-matrix adhesion,0.0009192028177656453,True,"""Any process that modulates the frequency, rate or extent of attachment of a cell to the extracellular matrix."" [GOC:hjd]",120,520,12,20972,0.023076923076923078,0.1,query_1,"['GO:0007160', 'GO:0010810']"
GO:BP,GO:0022405,hair cycle process,0.0009381014259533403,True,"""A multicellular organismal process involved in the cyclical phases of growth (anagen), regression (catagen), quiescence (telogen), and shedding (exogen) in the life of a hair; one of the collection or mass of filaments growing from the skin of an animal, and forming a covering for a part of the head or for any part or the whole of the body."" [GOC:isa_complete]",102,520,11,20972,0.021153846153846155,0.10784313725490197,query_1,"['GO:0022404', 'GO:0042633']"
GO:BP,GO:0022404,molting cycle process,0.0009381014259533403,True,"""A multicellular organismal process involved in the periodic casting off and regeneration of an outer covering of cuticle, feathers, hair, horns, skin."" [GOC:isa_complete]",102,520,11,20972,0.021153846153846155,0.10784313725490197,query_1,"['GO:0032501', 'GO:0042303']"
GO:BP,GO:0010817,regulation of hormone levels,0.0009642984027398899,True,"""Any process that modulates the levels of hormone within an organism or a tissue. A hormone is any substance formed in very small amounts in one specialized organ or group of cells and carried (sometimes in the bloodstream) to another organ or group of cells in the same organism, upon which it has a specific regulatory action."" [GOC:BHF, GOC:dph, GOC:tb]",547,520,30,20972,0.057692307692307696,0.054844606946983544,query_1,['GO:0065008']
GO:BP,GO:0051402,neuron apoptotic process,0.0009662313657053741,True,"""Any apoptotic process in a neuron, the basic cellular unit of nervous tissue. Each neuron consists of a body, an axon, and dendrites. Their purpose is to receive, conduct, and transmit impulses in the nervous system."" [CL:0000540, GOC:mtg_apoptosis]",293,520,20,20972,0.038461538461538464,0.06825938566552901,query_1,['GO:0006915']
GO:BP,GO:0090092,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,0.0009837220327933425,True,"""Any process that modulates the rate, frequency, or extent of the series of molecular signals generated as a consequence of a transmembrane receptor serine/threonine kinase binding to its physiological ligand."" [GOC:dph, GOC:tb]",270,520,19,20972,0.03653846153846154,0.07037037037037037,query_1,"['GO:0007178', 'GO:0009966']"
GO:BP,GO:1901136,carbohydrate derivative catabolic process,0.0010326722455440919,True,"""The chemical reactions and pathways resulting in the breakdown of carbohydrate derivative."" [GOC:TermGenie]",248,520,18,20972,0.03461538461538462,0.07258064516129033,query_1,"['GO:0009056', 'GO:1901135']"
GO:BP,GO:0007178,cell surface receptor protein serine/threonine kinase signaling pathway,0.001049809410022856,True,"""The series of molecular signals initiated by an extracellular ligand binding to a receptor on the surface of the target cell where the receptor possesses serine/threonine kinase activity, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:mah, GOC:signaling]",368,520,23,20972,0.04423076923076923,0.0625,query_1,['GO:0007167']
GO:BP,GO:0012501,programmed cell death,0.0011385545302726103,True,"""A process which begins when a cell receives an internal or external signal and activates a series of biochemical events (signaling pathway). The process ends with the death of the cell."" [GOC:lr, GOC:mtg_apoptosis]",1958,520,76,20972,0.14615384615384616,0.03881511746680286,query_1,['GO:0008219']
GO:BP,GO:1901292,nucleoside phosphate catabolic process,0.0011586723167227853,True,"""The chemical reactions and pathways resulting in the breakdown of a nucleoside phosphate."" [GOC:TermGenie]",184,520,15,20972,0.028846153846153848,0.08152173913043478,query_1,"['GO:0006753', 'GO:0034655', 'GO:0046434']"
GO:BP,GO:0036294,cellular response to decreased oxygen levels,0.0011724128257603916,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus reflecting a decline in the level of oxygen."" [GOC:al]",143,520,13,20972,0.025,0.09090909090909091,query_1,"['GO:0036293', 'GO:0071453']"
GO:BP,GO:0001954,positive regulation of cell-matrix adhesion,0.001178009908066093,True,"""Any process that activates or increases the rate or extent of cell adhesion to an extracellular matrix."" [GOC:hjd]",55,520,8,20972,0.015384615384615385,0.14545454545454545,query_1,"['GO:0001952', 'GO:0007160', 'GO:0010811']"
GO:BP,GO:0046184,aldehyde biosynthetic process,0.0011959545277223475,True,"""The chemical reactions and pathways resulting in the formation of aldehydes, any organic compound with the formula R-CH=O."" [GOC:ai]",18,520,5,20972,0.009615384615384616,0.2777777777777778,query_1,"['GO:0006081', 'GO:0009058']"
GO:BP,GO:0008219,cell death,0.0011959647261270598,True,"""Any biological process that results in permanent cessation of all vital functions of a cell. A cell should be considered dead when any one of the following molecular or morphological criteria is met: (1) the cell has lost the integrity of its plasma membrane; (2) the cell, including its nucleus, has undergone complete fragmentation into discrete bodies (frequently referred to as apoptotic bodies). The cell corpse (or its fragments) may be engulfed by an adjacent cell in vivo, but engulfment of whole cells should not be considered a strict criteria to define cell death as, under some circumstances, live engulfed cells can be released from phagosomes (see PMID:18045538)."" [GOC:mah, GOC:mtg_apoptosis, PMID:25236395]",1962,520,76,20972,0.14615384615384616,0.03873598369011213,query_1,['GO:0009987']
